"","date","hits","keyword","geo","time","gprop","category"
"8196",2019-02-10,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8197",2019-02-17,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8198",2019-02-24,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8199",2019-03-03,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8200",2019-03-10,"2","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8201",2019-03-17,"11","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8202",2019-03-24,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8203",2019-03-31,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8204",2019-04-07,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8205",2019-04-14,"2","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8206",2019-04-21,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8207",2019-04-28,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8208",2019-05-05,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8209",2019-05-12,"3","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8210",2019-05-19,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8211",2019-05-26,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8212",2019-06-02,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8213",2019-06-09,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8214",2019-06-16,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8215",2019-06-23,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8216",2019-06-30,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8217",2019-07-07,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8218",2019-07-14,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8219",2019-07-21,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8220",2019-07-28,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8221",2019-08-04,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8222",2019-08-11,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8223",2019-08-18,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8224",2019-08-25,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8225",2019-09-01,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8226",2019-09-08,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8227",2019-09-15,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8228",2019-09-22,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8229",2019-09-29,"2","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8230",2019-10-06,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8231",2019-10-13,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8232",2019-10-20,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8233",2019-10-27,"2","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8234",2019-11-03,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8235",2019-11-10,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8236",2019-11-17,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8237",2019-11-24,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8238",2019-12-01,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8239",2019-12-08,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8240",2019-12-15,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8241",2019-12-22,"2","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8242",2019-12-29,"3","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8243",2020-01-05,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8244",2020-01-12,"6","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8245",2020-01-19,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8246",2020-01-26,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8247",2020-02-02,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8248",2020-02-09,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8249",2020-02-16,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8250",2020-02-23,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8251",2020-03-01,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8252",2020-03-08,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8253",2020-03-15,"12","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8254",2020-03-22,"7","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8255",2020-03-29,"3","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8256",2020-04-05,"6","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8257",2020-04-12,"36","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8258",2020-04-19,"13","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8259",2020-04-26,"73","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8260",2020-05-03,"22","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8261",2020-05-10,"13","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8262",2020-05-17,"3","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8263",2020-05-24,"6","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8264",2020-05-31,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8265",2020-06-07,"2","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8266",2020-06-14,"3","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8267",2020-06-21,"3","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8268",2020-06-28,"15","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8269",2020-07-05,"8","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8270",2020-07-12,"8","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8271",2020-07-19,"7","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8272",2020-07-26,"10","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8273",2020-08-02,"8","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8274",2020-08-09,"2","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8275",2020-08-16,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8276",2020-08-23,"4","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8277",2020-08-30,"7","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8278",2020-09-06,"4","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8279",2020-09-13,"11","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8280",2020-09-20,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8281",2020-09-27,"14","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8282",2020-10-04,"28","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8283",2020-10-11,"9","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8284",2020-10-18,"14","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8285",2020-10-25,"5","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8286",2020-11-01,"4","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8287",2020-11-08,"10","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8288",2020-11-15,"17","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8289",2020-11-22,"10","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8290",2020-11-29,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8291",2020-12-06,"10","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8292",2020-12-13,"4","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8293",2020-12-20,"4","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8294",2020-12-27,"9","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8295",2021-01-03,"3","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8296",2021-01-10,"2","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8297",2021-01-17,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8298",2021-01-24,"6","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8299",2021-01-31,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8300",2021-02-07,"3","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8301",2021-02-14,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8302",2021-02-21,"3","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8303",2021-02-28,"3","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8304",2021-03-07,"4","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8305",2021-03-14,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8306",2021-03-21,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8307",2021-03-28,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8308",2021-04-04,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8309",2021-04-11,"2","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8310",2021-04-18,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8311",2021-04-25,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8312",2021-05-02,"3","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8313",2021-05-09,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8314",2021-05-16,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8315",2021-05-23,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8316",2021-05-30,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8317",2021-06-06,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8318",2021-06-13,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8319",2021-06-20,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8320",2021-06-27,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8321",2021-07-04,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8322",2021-07-11,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8323",2021-07-18,"4","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8324",2021-07-25,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8325",2021-08-01,"4","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8326",2021-08-08,"12","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8327",2021-08-15,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8328",2021-08-22,"10","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8329",2021-08-29,"11","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8330",2021-09-05,"9","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8331",2021-09-12,"15","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8332",2021-09-19,"6","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8333",2021-09-26,"9","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8334",2021-10-03,"5","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8335",2021-10-10,"13","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8336",2021-10-17,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8337",2021-10-24,"4","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8338",2021-10-31,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8339",2021-11-07,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8340",2021-11-14,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8341",2021-11-21,"5","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8342",2021-11-28,"2","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8343",2021-12-05,"3","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8344",2021-12-12,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8345",2021-12-19,"4","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8346",2021-12-26,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8347",2022-01-02,"8","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8348",2022-01-09,"15","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8349",2022-01-16,"8","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8350",2022-01-23,"17","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8351",2022-01-30,"6","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8352",2022-02-06,"11","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8353",2022-02-13,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8354",2022-02-20,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8355",2022-02-27,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8356",2022-03-06,"3","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8357",2022-03-13,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8358",2022-03-20,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8359",2022-03-27,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8360",2022-04-03,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8361",2022-04-10,"5","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8362",2022-04-17,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8363",2022-04-24,"2","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8364",2022-05-01,"4","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8365",2022-05-08,"2","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8366",2022-05-15,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8367",2022-05-22,"2","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8368",2022-05-29,"3","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8369",2022-06-05,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8370",2022-06-12,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8371",2022-06-19,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8372",2022-06-26,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8373",2022-07-03,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8374",2022-07-10,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8375",2022-07-17,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8376",2022-07-24,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8377",2022-07-31,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8378",2022-08-07,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8379",2022-08-14,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8380",2022-08-21,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8381",2022-08-28,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8382",2022-09-04,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8383",2022-09-11,"2","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8384",2022-09-18,"3","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8385",2022-09-25,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8386",2022-10-02,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8387",2022-10-09,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8388",2022-10-16,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8389",2022-10-23,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8390",2022-10-30,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8391",2022-11-06,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8392",2022-11-13,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8393",2022-11-20,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8394",2022-11-27,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8395",2022-12-04,"2","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8396",2022-12-11,"4","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8397",2022-12-18,"4","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8398",2022-12-25,"2","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8399",2023-01-01,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8400",2023-01-08,"3","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8401",2023-01-15,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8402",2023-01-22,"3","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8403",2023-01-29,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8404",2023-02-05,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8405",2023-02-12,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8406",2023-02-19,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8407",2023-02-26,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8408",2023-03-05,"5","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8409",2023-03-12,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8410",2023-03-19,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8411",2023-03-26,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8412",2023-04-02,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8413",2023-04-09,"2","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8414",2023-04-16,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8415",2023-04-23,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8416",2023-04-30,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8417",2023-05-07,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8418",2023-05-14,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8419",2023-05-21,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8420",2023-05-28,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8421",2023-06-04,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8422",2023-06-11,"3","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8423",2023-06-18,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8424",2023-06-25,"0","remdesivir","US-OK","2019-01-01 2023-6-27","web",0
"8425",2019-01-06,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8426",2019-01-13,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8427",2019-01-20,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8428",2019-01-27,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8429",2019-02-03,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8430",2019-02-10,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8431",2019-02-17,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8432",2019-02-24,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8433",2019-03-03,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8434",2019-03-10,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8435",2019-03-17,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8436",2019-03-24,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8437",2019-03-31,"4","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8438",2019-04-07,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8439",2019-04-14,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8440",2019-04-21,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8441",2019-04-28,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8442",2019-05-05,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8443",2019-05-12,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8444",2019-05-19,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8445",2019-05-26,"2","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8446",2019-06-02,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8447",2019-06-09,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8448",2019-06-16,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8449",2019-06-23,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8450",2019-06-30,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8451",2019-07-07,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8452",2019-07-14,"4","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8453",2019-07-21,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8454",2019-07-28,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8455",2019-08-04,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8456",2019-08-11,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8457",2019-08-18,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8458",2019-08-25,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8459",2019-09-01,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8460",2019-09-08,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8461",2019-09-15,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8462",2019-09-22,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8463",2019-09-29,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8464",2019-10-06,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8465",2019-10-13,"2","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8466",2019-10-20,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8467",2019-10-27,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8468",2019-11-03,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8469",2019-11-10,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8470",2019-11-17,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8471",2019-11-24,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8472",2019-12-01,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8473",2019-12-08,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8474",2019-12-15,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8475",2019-12-22,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8476",2019-12-29,"2","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8477",2020-01-05,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8478",2020-01-12,"3","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8479",2020-01-19,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8480",2020-01-26,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8481",2020-02-02,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8482",2020-02-09,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8483",2020-02-16,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8484",2020-02-23,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8485",2020-03-01,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8486",2020-03-08,"9","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8487",2020-03-15,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8488",2020-03-22,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8489",2020-03-29,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8490",2020-04-05,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8491",2020-04-12,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8492",2020-04-19,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8493",2020-04-26,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8494",2020-05-03,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8495",2020-05-10,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8496",2020-05-17,"9","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8497",2020-05-24,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8498",2020-05-31,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8499",2020-06-07,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8500",2020-06-14,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8501",2020-06-21,"3","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8502",2020-06-28,"14","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8503",2020-07-05,"10","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8504",2020-07-12,"5","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8505",2020-07-19,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8506",2020-07-26,"7","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8507",2020-08-02,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8508",2020-08-09,"2","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8509",2020-08-16,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8510",2020-08-23,"3","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8511",2020-08-30,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8512",2020-09-06,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8513",2020-09-13,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8514",2020-09-20,"2","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8515",2020-09-27,"24","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8516",2020-10-04,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8517",2020-10-11,"9","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8518",2020-10-18,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8519",2020-10-25,"6","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
"8520",2020-11-01,"0","remdesivir","US-OR","2019-01-01 2023-6-27","web",0
